Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE
2009-10-20,18.058910960676,,25.543430247424,,21.008022780126,20.216098798033,47.1604023059119,224.39148197902375,32.178036099274,35.41,22.2013381771,25.092107131785,28.596211119616,25.71,,17.786841891093
2009-10-21,18.338629641971,,26.335076103352,,20.795373034566,19.939326138052,46.35990633685737,228.87017143603887,32.380466732664,34.81,21.864346415829,25.698711485836,28.674478928105,26.93,,17.745364607243
2009-10-22,18.33180723511,,26.371060005894,,20.813093846696,20.33694319887,47.15179482237369,225.67110753817093,31.764740222769,35.17,22.121102043464,25.477382870169,29.172546800305,27.08,,17.703887323392
2009-10-23,17.874705975433,,26.209132444454,,20.547281664746,20.00169744171,46.80749548084486,219.6385870450485,31.85752092974,34.78,21.760039442102,25.133093912464,28.724285715325,26.58,,17.420459217083
2009-10-26,17.540408039251,,26.021502095485,,20.308050700991,19.837972769609,45.98978454471387,212.69204829539234,31.54544036993,34.45,21.824228349011,24.90356794066,28.724285715325,26.11,,17.28911448489
2009-10-27,17.554052852973,,25.36479587409,,20.210586234276,19.966613583403,45.85206480810234,211.77803003885867,31.511701931032,33.95,21.33478793383,24.674041968857,28.624672140885,25.78,,17.302940246174
2009-10-28,17.274334171678,,24.726081603967,,19.740984712831,19.888649453831,44.6814470469043,201.17541826306774,31.435790443511,32.83,20.692898864742,24.247779449794,28.468136523907,25.48,,17.275288723607
2009-10-29,17.554052852973,,25.233711657687,,20.077680143301,19.826278150173,45.48194301595885,211.13821725928508,31.722567174146,33.54,21.150244826468,25.346225171995,28.638902651519,25.85,,17.510326665425
2009-10-30,16.878634573748,,24.22487724713,,19.625799433986,19.713230162293,44.20803545230216,197.97635436519977,31.275532858744,32.94,20.564521050924,24.690436681129,28.318716162247,24.93,,16.825951481897
2009-11-02,17.103774000156,,24.328973536627,,19.944774052326,19.845769182566,44.27689532060793,198.98177444738684,31.756305613045,32.87,20.700922478106,25.018330926562,28.774092502545,25.23,,16.646216585212
